date,symbol,type,entry,sl_pts,tp_pts,atr_sl,outcome,pnl_r,equity,reasons
2025-07-09 17:30:00,US30,BUY,44379.27,70.1,210.3,140.2,LOSS,-1.0,495.0,bull_trend|above_vwap
2025-07-09 18:30:00,US30,BUY,44430.8,66.4,199.1,132.7,LOSS,-0.99,490.05,bull_trend|above_vwap
2025-07-09 19:30:00,US30,BUY,44454.99,64.0,192.1,128.0,LOSS,-0.98,485.15,bull_trend|above_vwap
2025-07-10 15:30:00,US30,BUY,44694.85,64.6,193.8,129.2,LOSS,-0.97,480.3,bull_trend|above_vwap
2025-07-10 16:30:00,US30,BUY,44721.83,60.5,181.4,121.0,WIN,2.88,494.71,bull_trend|above_vwap|orb_bull
2025-07-10 17:30:00,US30,BUY,44758.52,59.8,179.5,119.7,LOSS,-0.99,489.76,bull_trend|above_vwap|orb_bull|bos_bull
2025-07-10 18:30:00,US30,BUY,44694.76,60.9,182.6,121.8,LOSS,-0.98,484.86,bull_trend|above_vwap
2025-07-10 19:30:00,US30,BUY,44647.57,62.3,186.8,124.5,LOSS,-0.97,480.01,bull_trend|above_vwap
2025-07-14 16:30:00,US30,BUY,44425.89,59.4,178.3,118.9,WIN,2.88,494.41,bull_trend|below_vwap|rsi_bull_div
2025-07-14 17:30:00,US30,BUY,44438.33,58.7,176.2,117.4,LOSS,-0.99,489.47,bull_trend|below_vwap|orb_bull|rsi_bull_div
2025-07-14 18:30:00,US30,BUY,44424.64,58.2,174.5,116.4,WIN,2.94,504.15,bull_trend|below_vwap|orb_bull|rsi_bull_div
2025-07-14 19:30:00,US30,BUY,44451.11,56.0,167.9,111.9,LOSS,-1.01,499.11,bull_trend|below_vwap|orb_bull
2025-07-15 19:30:00,US30,SELL,44016.31,53.9,161.7,107.8,LOSS,-1.0,494.12,bear_trend|below_vwap|orb_bear|bos_bear
2025-07-16 15:30:00,US30,SELL,44034.38,71.5,214.4,142.9,LOSS,-0.99,489.18,bear_trend|below_vwap|orb_bear
2025-07-16 16:30:00,US30,SELL,44128.15,75.0,224.9,149.9,LOSS,-0.98,484.29,bear_trend|below_vwap|orb_bear
2025-07-16 17:30:00,US30,SELL,44150.39,75.6,226.8,151.2,WIN,2.91,498.82,bear_trend|below_vwap|orb_bear
2025-07-16 18:30:00,US30,BUY,44222.16,77.2,231.6,154.4,LOSS,-1.0,493.83,above_vwap|orb_bull
2025-07-16 19:30:00,US30,BUY,44243.16,77.4,232.3,154.9,WIN,2.96,508.64,above_vwap|orb_bull
2025-07-17 15:30:00,US30,BUY,44382.3,78.4,235.1,156.7,LOSS,-1.02,503.56,above_vwap
2025-07-17 16:30:00,US30,BUY,44403.41,76.6,229.7,153.1,LOSS,-1.01,498.52,above_vwap
2025-07-17 17:30:00,US30,BUY,44524.61,79.1,237.2,158.1,LOSS,-1.0,493.54,bull_trend|above_vwap|orb_bull|bos_bull
2025-07-17 18:30:00,US30,BUY,44501.54,77.2,231.7,154.5,WIN,2.96,508.34,bull_trend|above_vwap|orb_bull
2025-07-17 19:30:00,US30,BUY,44502.42,75.1,225.2,150.1,LOSS,-1.02,503.26,bull_trend|above_vwap
2025-07-18 16:30:00,US30,BUY,44254.24,56.3,168.8,112.6,LOSS,-1.01,498.23,above_vwap
2025-07-18 18:30:00,US30,BUY,44319.24,55.5,166.5,111.0,LOSS,-1.0,493.24,bull_trend|above_vwap
2025-07-18 19:30:00,US30,BUY,44342.09,55.9,167.6,111.7,WIN,2.96,508.04,bull_trend|above_vwap
2025-07-21 15:30:00,US30,BUY,44553.78,49.1,147.4,98.3,LOSS,-1.02,502.96,bull_trend|above_vwap|orb_bull
2025-07-21 16:30:00,US30,BUY,44591.36,49.1,147.4,98.3,WIN,3.02,518.05,bull_trend|above_vwap|orb_bull
2025-07-21 17:30:00,US30,BUY,44548.23,46.4,139.3,92.9,WIN,3.11,533.59,bull_trend|above_vwap
2025-07-22 16:30:00,US30,BUY,44466.28,49.6,148.7,99.1,LOSS,-1.07,528.26,bull_trend|above_vwap
2025-07-22 17:30:00,US30,BUY,44414.52,50.2,150.5,100.3,LOSS,-1.06,522.97,bull_trend|above_vwap
2025-07-22 18:30:00,US30,BUY,44489.59,51.1,153.4,102.3,LOSS,-1.05,517.74,bull_trend|above_vwap|orb_bull
2025-07-22 19:30:00,US30,BUY,44498.84,51.0,153.1,102.0,WIN,3.11,533.28,bull_trend|above_vwap|orb_bull
2025-07-23 15:30:00,US30,BUY,44885.44,60.1,180.2,120.1,WIN,3.2,549.27,bull_trend|above_vwap|orb_bull|bos_bull
2025-07-23 16:30:00,US30,BUY,44905.56,60.6,181.9,121.3,LOSS,-1.1,543.78,bull_trend|above_vwap
2025-07-23 17:30:00,US30,BUY,44952.02,61.5,184.4,122.9,WIN,3.26,560.09,bull_trend|above_vwap|orb_bull|bos_bull
2025-07-23 18:30:00,US30,BUY,44962.69,57.4,172.1,114.7,WIN,3.36,576.9,bull_trend|above_vwap|orb_bull
2025-07-23 19:30:00,US30,BUY,45015.64,55.8,167.5,111.7,LOSS,-1.15,571.13,bull_trend|above_vwap|orb_bull|bos_bull
2025-07-24 15:30:00,US30,BUY,44771.01,63.0,189.1,126.0,WIN,3.43,588.26,bull_trend|above_vwap
2025-07-24 16:30:00,US30,BUY,44813.33,61.3,183.8,122.5,LOSS,-1.18,582.38,bull_trend|above_vwap
2025-07-24 17:30:00,US30,BUY,44824.76,61.3,183.9,122.6,LOSS,-1.16,576.56,bull_trend|above_vwap
2025-07-24 18:30:00,US30,BUY,44770.12,61.1,183.2,122.1,LOSS,-1.15,570.79,bull_trend|above_vwap
2025-07-25 15:30:00,US30,BUY,44804.92,52.7,158.0,105.3,LOSS,-1.14,565.08,bull_trend|above_vwap
2025-07-25 16:30:00,US30,BUY,44857.21,52.8,158.5,105.7,WIN,3.39,582.03,bull_trend|above_vwap
2025-07-25 17:30:00,US30,BUY,44898.05,52.5,157.5,105.0,LOSS,-1.16,576.21,bull_trend|above_vwap|orb_bull
2025-07-25 18:30:00,US30,BUY,44916.14,52.1,156.3,104.2,LOSS,-1.15,570.45,bull_trend|above_vwap|orb_bull
2025-07-25 19:30:00,US30,BUY,44907.65,51.9,155.8,103.8,LOSS,-1.14,564.75,bull_trend|above_vwap|orb_bull
2025-07-28 15:30:00,US30,BUY,44925.31,43.2,129.7,86.5,WIN,3.39,581.69,bull_trend|above_vwap
2025-07-28 19:30:00,US30,BUY,44838.13,43.1,129.2,86.2,LOSS,-1.16,575.87,bull_trend|above_vwap
2025-07-30 19:30:00,US30,SELL,44474.35,73.0,218.9,145.9,WIN,3.46,593.15,bear_trend|below_vwap|orb_bear
2025-07-31 15:30:00,US30,SELL,44484.15,81.9,245.6,163.7,WIN,3.56,610.94,bear_trend|below_vwap|orb_bear
2025-07-31 16:30:00,US30,SELL,44311.19,86.4,259.2,172.8,WIN,3.67,629.27,bear_trend|below_vwap|orb_bear
2025-07-31 17:30:00,US30,SELL,44328.8,89.9,269.7,179.8,LOSS,-1.26,622.98,bear_trend|below_vwap|orb_bear
2025-07-31 18:30:00,US30,SELL,44217.64,94.4,283.3,188.9,LOSS,-1.25,616.75,bear_trend|below_vwap|orb_bear
2025-07-31 19:30:00,US30,SELL,44140.45,99.2,297.7,198.4,LOSS,-1.23,610.58,bear_trend|below_vwap|orb_bear|bos_bear
2025-08-01 15:30:00,US30,SELL,43684.99,125.2,375.6,250.4,LOSS,-1.22,604.48,bear_trend|below_vwap|orb_bear
2025-08-01 16:30:00,US30,SELL,43469.17,131.6,394.8,263.2,LOSS,-1.21,598.43,bear_trend|below_vwap|orb_bear
2025-08-01 17:30:00,US30,SELL,43554.96,134.3,402.8,268.6,LOSS,-1.2,592.45,bear_trend|below_vwap|orb_bear
2025-08-01 18:30:00,US30,SELL,43585.82,121.5,364.4,242.9,WIN,3.55,610.22,bear_trend|below_vwap|orb_bear
2025-08-01 19:30:00,US30,SELL,43583.52,118.7,356.2,237.5,WIN,3.66,628.53,bear_trend|below_vwap|orb_bear
2025-08-04 16:30:00,US30,BUY,44135.4,116.0,348.0,232.0,LOSS,-1.26,622.24,above_vwap|orb_bull
2025-08-04 18:30:00,US30,BUY,44143.32,108.7,326.1,217.4,LOSS,-1.24,616.02,above_vwap|orb_bull
2025-08-04 19:30:00,US30,BUY,44177.36,103.6,310.7,207.1,LOSS,-1.23,609.86,above_vwap|orb_bull
2025-08-05 15:30:00,US30,BUY,44141.14,80.7,242.0,161.3,LOSS,-1.22,603.76,above_vwap
2025-08-05 16:30:00,US30,BUY,44229.93,78.0,234.0,156.0,LOSS,-1.21,597.72,above_vwap
2025-08-05 17:30:00,US30,BUY,44107.48,77.9,233.8,155.9,LOSS,-1.2,591.75,above_vwap
2025-08-05 18:30:00,US30,BUY,44160.07,76.9,230.7,153.8,LOSS,-1.18,585.83,above_vwap
2025-08-05 19:30:00,US30,BUY,44112.08,74.4,223.2,148.8,WIN,3.51,603.4,above_vwap
2025-08-06 15:30:00,US30,BUY,44230.04,69.6,208.9,139.3,WIN,3.62,621.51,above_vwap|orb_bull
2025-08-06 16:30:00,US30,BUY,44220.22,68.3,205.0,136.6,LOSS,-1.24,615.29,above_vwap|orb_bull
2025-08-06 17:30:00,US30,BUY,44259.97,67.4,202.3,134.9,WIN,3.69,633.75,above_vwap|orb_bull
2025-08-06 18:30:00,US30,BUY,44228.69,66.3,198.9,132.6,LOSS,-1.27,627.41,above_vwap
2025-08-06 19:30:00,US30,BUY,44191.16,66.5,199.5,133.0,LOSS,-1.25,621.14,above_vwap
2025-08-07 15:30:00,US30,SELL,43944.68,72.6,217.9,145.3,WIN,3.73,639.77,bear_trend|below_vwap|orb_bear
2025-08-07 16:30:00,US30,SELL,43812.82,73.2,219.7,146.5,WIN,3.84,658.97,bear_trend|below_vwap|orb_bear|bos_bear
2025-08-07 17:30:00,US30,SELL,43862.41,72.1,216.2,144.1,WIN,3.95,678.73,bear_trend|below_vwap|orb_bear
2025-08-07 18:30:00,US30,SELL,43883.83,71.5,214.4,142.9,WIN,4.07,699.1,bear_trend|below_vwap|orb_bear
2025-08-07 19:30:00,US30,SELL,43977.2,72.4,217.1,144.7,LOSS,-1.4,692.11,bear_trend|below_vwap|orb_bear
2025-08-08 15:30:00,US30,BUY,44184.45,77.4,232.3,154.9,LOSS,-1.38,685.18,above_vwap
2025-08-08 16:30:00,US30,BUY,44182.12,76.9,230.7,153.8,LOSS,-1.37,678.33,above_vwap
2025-08-08 17:30:00,US30,BUY,44207.57,76.5,229.4,152.9,LOSS,-1.36,671.55,above_vwap
2025-08-08 18:30:00,US30,BUY,44214.86,75.8,227.5,151.7,LOSS,-1.34,664.83,above_vwap
2025-08-08 19:30:00,US30,BUY,44182.91,76.9,230.8,153.8,LOSS,-1.33,658.19,above_vwap
2025-08-11 15:30:00,US30,BUY,44152.7,67.9,203.7,135.8,WIN,3.95,677.93,above_vwap
2025-08-11 16:30:00,US30,SELL,44012.85,68.4,205.3,136.8,WIN,4.07,698.27,bear_trend|below_vwap|orb_bear
2025-08-11 17:30:00,US30,SELL,43988.01,66.3,198.9,132.6,WIN,4.19,719.22,bear_trend|below_vwap|orb_bear
2025-08-11 18:30:00,US30,SELL,44000.56,67.1,201.3,134.2,LOSS,-1.44,712.02,bear_trend|below_vwap|orb_bear
2025-08-11 19:30:00,US30,SELL,43982.01,67.3,201.9,134.6,LOSS,-1.42,704.9,bear_trend|below_vwap|orb_bear
2025-08-12 15:30:00,US30,BUY,44439.6,66.6,199.7,133.1,WIN,4.23,726.05,above_vwap
2025-08-12 16:30:00,US30,BUY,44425.39,65.7,197.0,131.3,LOSS,-1.45,718.79,bull_trend|above_vwap
2025-08-12 17:30:00,US30,BUY,44451.93,66.4,199.1,132.7,WIN,4.31,740.35,bull_trend|above_vwap|orb_bull
2025-08-12 18:30:00,US30,BUY,44419.04,66.1,198.3,132.2,LOSS,-1.48,732.95,bull_trend|above_vwap
2025-08-12 19:30:00,US30,BUY,44456.14,64.4,193.2,128.8,LOSS,-1.47,725.62,bull_trend|above_vwap
2025-08-13 15:30:00,US30,BUY,44773.12,70.5,211.6,141.0,LOSS,-1.45,718.37,bull_trend|above_vwap
2025-08-13 16:30:00,US30,BUY,44775.91,66.9,200.6,133.7,WIN,4.31,739.92,bull_trend|above_vwap
2025-08-13 17:30:00,US30,BUY,44850.5,70.2,210.5,140.3,LOSS,-1.48,732.52,bull_trend|above_vwap
2025-08-13 18:30:00,US30,BUY,44893.19,68.9,206.8,137.9,WIN,4.4,754.49,bull_trend|above_vwap|orb_bull|bos_bull
2025-08-13 19:30:00,US30,BUY,44928.48,67.7,203.1,135.4,WIN,4.53,777.13,bull_trend|above_vwap|orb_bull|bos_bull
2025-08-14 15:30:00,US30,BUY,44722.44,61.1,183.4,122.2,WIN,4.66,800.44,bull_trend|above_vwap
2025-08-14 16:30:00,US30,BUY,44816.14,63.5,190.5,127.0,LOSS,-1.6,792.44,bull_trend|above_vwap
2025-08-14 17:30:00,US30,BUY,44826.99,62.5,187.6,125.0,LOSS,-1.58,784.51,bull_trend|above_vwap
2025-08-14 18:30:00,US30,BUY,44913.87,65.7,197.1,131.4,LOSS,-1.57,776.67,bull_trend|above_vwap
2025-08-14 19:30:00,US30,BUY,44901.21,65.2,195.6,130.4,WIN,4.66,799.97,bull_trend|above_vwap
2025-08-15 15:30:00,US30,BUY,45015.21,59.3,178.0,118.7,LOSS,-1.6,791.97,bull_trend|above_vwap
2025-08-15 16:30:00,US30,BUY,45036.95,58.2,174.5,116.4,LOSS,-1.58,784.05,bull_trend|above_vwap
2025-08-15 17:30:00,US30,BUY,45053.29,55.9,167.6,111.7,LOSS,-1.57,776.21,bull_trend|above_vwap
2025-08-15 18:30:00,US30,BUY,44985.0,57.1,171.3,114.2,LOSS,-1.55,768.45,bull_trend|above_vwap
2025-08-15 19:30:00,US30,BUY,44950.36,57.4,172.3,114.9,WIN,4.61,791.5,bull_trend|above_vwap
2025-08-18 15:30:00,US30,BUY,44948.61,51.1,153.2,102.1,WIN,4.75,815.24,bull_trend|above_vwap
2025-08-18 16:30:00,US30,BUY,44936.76,49.0,147.0,98.0,LOSS,-1.63,807.09,bull_trend|above_vwap
2025-08-20 18:30:00,US30,BUY,44975.7,72.2,216.6,144.4,LOSS,-1.61,799.02,bull_trend|above_vwap
2025-08-20 19:30:00,US30,BUY,44923.75,73.9,221.8,147.9,WIN,4.79,822.99,bull_trend|above_vwap
2025-08-22 15:30:00,US30,BUY,45666.83,93.0,279.1,186.1,WIN,4.94,847.68,bull_trend|above_vwap|orb_bull
2025-08-22 16:30:00,US30,BUY,45691.65,92.6,277.9,185.3,LOSS,-1.7,839.2,bull_trend|above_vwap
2025-08-22 17:30:00,US30,BUY,45616.75,90.8,272.5,181.6,WIN,5.04,864.38,bull_trend|above_vwap
2025-08-22 18:30:00,US30,BUY,45618.46,86.4,259.2,172.8,LOSS,-1.73,855.74,bull_trend|above_vwap
2025-08-22 19:30:00,US30,BUY,45626.64,85.4,256.1,170.7,LOSS,-1.71,847.18,bull_trend|above_vwap
2025-08-25 15:30:00,US30,BUY,45398.35,74.2,222.7,148.4,LOSS,-1.69,838.71,bull_trend|above_vwap
2025-08-25 16:30:00,US30,BUY,45388.29,71.6,214.9,143.3,LOSS,-1.68,830.32,bull_trend|above_vwap
2025-08-25 17:30:00,US30,BUY,45353.11,68.9,206.8,137.9,LOSS,-1.66,822.02,bull_trend|above_vwap
2025-08-25 18:30:00,US30,BUY,45317.64,68.2,204.5,136.3,LOSS,-1.64,813.8,bull_trend|above_vwap
2025-08-26 16:30:00,US30,BUY,45311.79,40.0,120.0,79.7,LOSS,-1.63,805.66,bull_trend|below_vwap|rsi_bull_div
2025-08-26 17:30:00,US30,BUY,45311.14,40.0,120.0,76.7,WIN,4.83,829.83,bull_trend|below_vwap|rsi_bull_div
2025-08-26 18:30:00,US30,BUY,45393.51,40.0,120.0,79.3,LOSS,-1.66,821.53,bull_trend|below_vwap|orb_bull|rsi_bull_div
2025-08-26 19:30:00,US30,BUY,45416.65,41.2,123.6,82.4,WIN,4.93,846.18,bull_trend|below_vwap|orb_bull|rsi_bull_div
2025-08-27 15:30:00,US30,BUY,45514.3,40.6,121.7,81.1,LOSS,-1.69,837.71,bull_trend|above_vwap
2025-08-27 16:30:00,US30,BUY,45539.81,40.8,122.5,81.7,WIN,5.03,862.85,bull_trend|above_vwap
2025-08-27 17:30:00,US30,BUY,45596.39,41.1,123.4,82.3,WIN,5.18,888.73,bull_trend|above_vwap|orb_bull
2025-08-27 18:30:00,US30,BUY,45577.8,40.8,122.5,81.7,WIN,5.33,915.39,bull_trend|above_vwap|orb_bull
2025-08-27 19:30:00,US30,BUY,45561.83,40.6,121.9,81.3,LOSS,-1.83,906.24,bull_trend|above_vwap|orb_bull
2025-08-28 15:30:00,US30,BUY,45611.96,44.3,133.0,88.7,WIN,5.44,933.43,bull_trend|above_vwap
2025-08-28 16:30:00,US30,BUY,45572.88,45.1,135.3,90.2,LOSS,-1.87,924.09,bull_trend|above_vwap
2025-08-28 17:30:00,US30,BUY,45583.28,44.5,133.4,88.9,LOSS,-1.85,914.85,bull_trend|above_vwap
2025-08-28 18:30:00,US30,BUY,45635.49,43.7,131.1,87.4,WIN,5.49,942.3,bull_trend|above_vwap|orb_bull|bos_bull
2025-08-28 19:30:00,US30,BUY,45640.67,42.6,127.7,85.1,LOSS,-1.88,932.87,bull_trend|above_vwap|orb_bull
2025-08-29 19:30:00,US30,BUY,45551.4,49.0,146.9,97.9,WIN,5.6,960.86,bull_trend|above_vwap
2025-09-03 15:30:00,US30,SELL,45107.41,75.3,225.8,150.5,LOSS,-1.92,951.25,bear_trend|below_vwap|orb_bear
2025-09-03 16:30:00,US30,SELL,45101.91,75.6,226.7,151.1,LOSS,-1.9,941.74,bear_trend|below_vwap|orb_bear
2025-09-03 17:30:00,US30,SELL,45081.09,77.5,232.4,154.9,LOSS,-1.88,932.32,bear_trend|below_vwap|orb_bear
2025-09-03 18:30:00,US30,SELL,45058.55,77.4,232.3,154.9,WIN,5.59,960.29,bear_trend|below_vwap|orb_bear
2025-09-03 19:30:00,US30,BUY,45263.64,81.8,245.3,163.6,LOSS,-1.92,950.69,above_vwap
2025-09-04 15:30:00,US30,BUY,45468.33,62.5,187.4,125.0,LOSS,-1.9,941.18,above_vwap|orb_bull
2025-09-04 16:30:00,US30,BUY,45523.31,60.4,181.2,120.8,LOSS,-1.88,931.77,bull_trend|above_vwap|orb_bull
2025-09-04 17:30:00,US30,BUY,45569.53,60.6,181.7,121.1,LOSS,-1.86,922.45,bull_trend|above_vwap|orb_bull|bos_bull
2025-09-04 18:30:00,US30,BUY,45594.02,58.7,176.1,117.4,LOSS,-1.84,913.23,bull_trend|above_vwap|orb_bull
2025-09-04 19:30:00,US30,BUY,45616.37,57.3,171.8,114.6,WIN,5.48,940.62,bull_trend|above_vwap|orb_bull
2025-09-05 15:30:00,US30,BUY,45339.03,66.4,199.3,132.9,WIN,5.64,968.84,above_vwap
2025-09-05 16:30:00,US30,BUY,45341.71,67.3,202.0,134.6,LOSS,-1.94,959.15,above_vwap
2025-09-05 17:30:00,US30,BUY,45353.83,66.0,198.0,132.0,LOSS,-1.92,949.56,above_vwap
2025-09-05 18:30:00,US30,BUY,45437.85,68.1,204.3,136.2,WIN,5.7,978.05,bull_trend|above_vwap
2025-09-05 19:30:00,US30,BUY,45407.62,63.8,191.4,127.6,LOSS,-1.96,968.27,bull_trend|above_vwap
2025-09-08 15:30:00,US30,BUY,45401.03,64.3,192.8,128.5,LOSS,-1.94,958.59,bull_trend|above_vwap
2025-09-08 16:30:00,US30,BUY,45414.23,63.6,190.7,127.2,WIN,5.75,987.34,bull_trend|above_vwap
2025-09-08 17:30:00,US30,BUY,45432.93,63.8,191.5,127.7,LOSS,-1.97,977.47,bull_trend|above_vwap
2025-09-08 19:30:00,US30,BUY,45521.53,66.7,200.0,133.3,WIN,5.86,1006.79,bull_trend|above_vwap|orb_bull
2025-09-09 15:30:00,US30,BUY,45597.27,59.2,177.5,118.3,LOSS,-2.01,996.73,bull_trend|above_vwap|orb_bull
2025-09-09 16:30:00,US30,BUY,45664.78,58.5,175.5,117.0,WIN,5.98,1026.63,bull_trend|above_vwap
2025-09-09 17:30:00,US30,BUY,45753.02,58.7,176.1,117.4,LOSS,-2.05,1016.36,bull_trend|above_vwap|orb_bull
2025-09-09 18:30:00,US30,BUY,45700.05,58.4,175.2,116.8,LOSS,-2.03,1006.2,bull_trend|above_vwap|orb_bull
2025-09-09 19:30:00,US30,BUY,45708.91,58.0,174.1,116.0,LOSS,-2.01,996.14,bull_trend|above_vwap|orb_bull
2025-09-11 15:30:00,US30,BUY,46069.86,71.8,215.3,143.5,WIN,5.98,1026.02,bull_trend|above_vwap|orb_bull
2025-09-11 16:30:00,US30,BUY,46065.83,71.5,214.6,143.1,LOSS,-2.05,1015.76,bull_trend|above_vwap|orb_bull
2025-09-11 17:30:00,US30,BUY,46091.79,70.6,211.8,141.2,WIN,6.09,1046.23,bull_trend|above_vwap|orb_bull
2025-09-11 18:30:00,US30,BUY,46081.61,68.6,205.7,137.2,WIN,6.28,1077.62,bull_trend|above_vwap
2025-09-11 19:30:00,US30,BUY,46104.89,67.9,203.7,135.8,LOSS,-2.16,1066.84,bull_trend|above_vwap|orb_bull
2025-09-12 15:30:00,US30,BUY,45928.37,58.7,176.0,117.3,WIN,6.4,1098.85,bull_trend|above_vwap
2025-09-12 16:30:00,US30,BUY,45942.98,55.9,167.7,111.8,LOSS,-2.2,1087.86,bull_trend|above_vwap
2025-09-12 17:30:00,US30,BUY,45933.69,55.1,165.3,110.2,LOSS,-2.18,1076.98,bull_trend|above_vwap
2025-09-12 18:30:00,US30,BUY,45897.21,54.0,162.1,108.0,WIN,6.46,1109.29,bull_trend|above_vwap
2025-09-12 19:30:00,US30,BUY,45833.82,52.1,156.4,104.3,LOSS,-2.22,1098.2,above_vwap
2025-09-15 15:30:00,US30,BUY,45859.38,41.6,124.7,83.1,WIN,6.59,1131.14,bull_trend|below_vwap|rsi_bull_div
2025-09-15 19:30:00,US30,BUY,45890.16,43.8,131.4,87.6,LOSS,-2.26,1119.83,bull_trend|below_vwap|rsi_bull_div
2025-09-17 15:30:00,US30,BUY,46004.27,56.5,169.6,113.0,WIN,6.72,1153.43,bull_trend|above_vwap|orb_bull
2025-09-17 16:30:00,US30,BUY,45986.52,56.0,168.1,112.1,LOSS,-2.31,1141.89,bull_trend|above_vwap
2025-09-17 17:30:00,US30,BUY,46200.95,64.1,192.3,128.2,WIN,6.85,1176.15,bull_trend|above_vwap|orb_bull|bos_bull
2025-09-17 18:30:00,US30,BUY,46028.21,80.0,240.0,160.0,WIN,7.06,1211.44,bull_trend|above_vwap
2025-09-17 19:30:00,US30,BUY,46021.82,81.6,244.8,163.2,LOSS,-2.42,1199.32,bull_trend|above_vwap
2025-09-18 15:30:00,US30,BUY,46197.16,89.1,267.3,178.2,LOSS,-2.4,1187.33,bull_trend|above_vwap
2025-09-18 16:30:00,US30,BUY,46196.56,90.4,271.3,180.9,LOSS,-2.37,1175.45,bull_trend|above_vwap
2025-09-18 17:30:00,US30,BUY,46151.34,91.3,273.8,182.5,LOSS,-2.35,1163.7,bull_trend|above_vwap
2025-09-18 18:30:00,US30,BUY,46142.12,92.6,277.7,185.1,LOSS,-2.33,1152.06,bull_trend|above_vwap
2025-09-18 19:30:00,US30,BUY,46145.98,92.4,277.2,184.8,LOSS,-2.3,1140.54,bull_trend|above_vwap
2025-09-19 15:30:00,US30,BUY,46277.07,91.3,274.0,182.7,LOSS,-2.28,1129.14,bull_trend|above_vwap
2025-09-19 16:30:00,US30,BUY,46285.95,90.5,271.5,181.0,WIN,6.77,1163.01,bull_trend|above_vwap
2025-09-19 17:30:00,US30,BUY,46280.98,81.8,245.3,163.5,LOSS,-2.33,1151.38,bull_trend|above_vwap|orb_bull
2025-09-19 18:30:00,US30,BUY,46354.08,66.9,200.8,133.9,LOSS,-2.3,1139.87,bull_trend|above_vwap|orb_bull|bos_bull
2025-09-19 19:30:00,US30,BUY,46307.87,66.7,200.0,133.4,WIN,6.84,1174.06,bull_trend|above_vwap|orb_bull
2025-09-22 15:30:00,US30,BUY,46348.07,58.6,175.9,117.2,WIN,7.04,1209.29,bull_trend|above_vwap
2025-09-22 16:30:00,US30,BUY,46401.21,57.5,172.4,114.9,LOSS,-2.42,1197.19,bull_trend|above_vwap|orb_bull|bos_bull
2025-09-22 17:30:00,US30,BUY,46383.01,57.7,173.0,115.3,WIN,7.18,1233.11,bull_trend|above_vwap|orb_bull
2025-09-22 18:30:00,US30,BUY,46409.27,56.0,167.9,111.9,LOSS,-2.47,1220.78,bull_trend|above_vwap
2025-09-22 19:30:00,US30,BUY,46385.92,55.2,165.5,110.3,WIN,7.32,1257.4,bull_trend|above_vwap|orb_bull
2025-09-23 15:30:00,US30,BUY,46414.9,59.8,179.3,119.5,WIN,7.54,1295.12,bull_trend|above_vwap
2025-09-25 18:30:00,US30,SELL,45919.88,62.2,186.7,124.5,LOSS,-2.59,1282.17,bear_trend|below_vwap|orb_bear
2025-09-25 19:30:00,US30,SELL,45948.42,62.0,186.0,124.0,WIN,7.69,1320.64,bear_trend|below_vwap|orb_bear
2025-09-26 15:30:00,US30,BUY,46229.85,71.0,213.1,142.0,WIN,7.92,1360.26,bull_trend|above_vwap
2025-09-26 16:30:00,US30,BUY,46311.1,72.0,216.0,144.0,LOSS,-2.72,1346.65,bull_trend|above_vwap
2025-09-26 17:30:00,US30,BUY,46304.95,69.8,209.5,139.6,LOSS,-2.69,1333.19,bull_trend|above_vwap
2025-09-26 18:30:00,US30,BUY,46261.64,70.6,211.7,141.1,WIN,8.0,1373.18,bull_trend|above_vwap
2025-09-26 19:30:00,US30,BUY,46247.89,70.9,212.6,141.8,WIN,8.24,1414.38,bull_trend|above_vwap
2025-09-29 15:30:00,US30,BUY,46205.68,68.3,204.8,136.5,LOSS,-2.83,1400.23,bull_trend|above_vwap
2025-09-29 16:30:00,US30,BUY,46178.12,64.5,193.6,129.1,LOSS,-2.8,1386.23,above_vwap
2025-09-29 17:30:00,US30,BUY,46282.5,63.1,189.2,126.2,LOSS,-2.77,1372.37,bull_trend|above_vwap
2025-09-29 18:30:00,US30,BUY,46270.25,64.1,192.2,128.2,WIN,8.23,1413.54,bull_trend|above_vwap
2025-09-29 19:30:00,US30,BUY,46316.71,63.8,191.3,127.5,WIN,8.48,1455.95,bull_trend|above_vwap
2025-09-30 15:30:00,US30,BUY,46285.39,58.3,174.8,116.6,WIN,8.74,1499.62,bull_trend|above_vwap
2025-09-30 17:30:00,US30,BUY,46265.29,62.4,187.3,124.8,WIN,9.0,1544.61,bull_trend|above_vwap
2025-09-30 18:30:00,US30,BUY,46352.74,63.6,190.8,127.2,LOSS,-3.09,1529.17,bull_trend|above_vwap
2025-09-30 19:30:00,US30,BUY,46391.43,65.8,197.3,131.6,WIN,9.18,1575.04,bull_trend|above_vwap|orb_bull|bos_bull
2025-10-01 15:30:00,US30,BUY,46403.35,65.8,197.5,131.7,LOSS,-3.15,1559.29,bull_trend|above_vwap|orb_bull
2025-10-01 16:30:00,US30,BUY,46426.21,67.0,201.1,134.0,LOSS,-3.12,1543.7,bull_trend|above_vwap
2025-10-01 17:30:00,US30,BUY,46472.68,65.1,195.3,130.2,LOSS,-3.09,1528.26,bull_trend|above_vwap
2025-10-01 18:30:00,US30,BUY,46488.01,63.1,189.2,126.2,WIN,9.17,1574.11,bull_trend|above_vwap
2025-10-01 19:30:00,US30,BUY,46439.93,63.1,189.4,126.3,LOSS,-3.15,1558.37,bull_trend|above_vwap
