date,symbol,type,entry,sl_pts,tp_pts,atr_sl,outcome,pnl_r,equity,reasons
2025-10-20 17:30:00,NAS100,BUY,25166.06,69.5,208.5,139.0,WIN,15.34,2632.67,bull_trend|above_vwap|orb_bull
2025-10-20 18:30:00,NAS100,BUY,25153.86,65.1,195.3,130.2,LOSS,-5.27,2606.34,bull_trend|above_vwap
2025-10-20 19:30:00,NAS100,BUY,25137.57,61.5,184.6,123.1,LOSS,-5.21,2580.28,bull_trend|above_vwap
2025-10-21 15:30:00,NAS100,BUY,25171.43,44.1,132.3,88.2,WIN,15.48,2657.69,bull_trend|above_vwap
2025-10-21 16:30:00,NAS100,BUY,25118.07,42.7,128.0,85.3,WIN,15.95,2737.42,bull_trend|above_vwap
2025-10-21 17:30:00,NAS100,BUY,25149.26,37.8,113.3,75.5,LOSS,-5.47,2710.05,bull_trend|above_vwap
2025-10-21 18:30:00,NAS100,BUY,25145.44,36.2,108.5,72.4,WIN,16.26,2791.35,bull_trend|above_vwap
2025-10-21 19:30:00,NAS100,BUY,25125.79,36.1,108.2,72.1,LOSS,-5.58,2763.43,bull_trend|above_vwap
2025-10-23 15:30:00,NAS100,BUY,25044.55,50.8,152.3,101.5,WIN,16.58,2846.34,bull_trend|above_vwap|orb_bull
2025-10-23 16:30:00,NAS100,BUY,25049.18,49.3,148.0,98.7,LOSS,-5.69,2817.87,bull_trend|above_vwap|orb_bull
2025-10-23 17:30:00,NAS100,BUY,25119.38,50.4,151.3,100.9,WIN,16.91,2902.41,bull_trend|above_vwap|orb_bull
2025-10-23 18:30:00,NAS100,BUY,25120.26,50.5,151.5,101.0,LOSS,-5.8,2873.39,bull_trend|above_vwap|orb_bull
2025-10-23 19:30:00,NAS100,BUY,25096.05,50.5,151.6,101.1,LOSS,-5.75,2844.65,bull_trend|above_vwap
2025-10-24 15:30:00,NAS100,BUY,25388.17,50.2,150.5,100.4,LOSS,-5.69,2816.21,bull_trend|above_vwap|orb_bull
2025-10-24 16:30:00,NAS100,BUY,25397.35,45.6,136.7,91.1,LOSS,-5.63,2788.04,bull_trend|above_vwap|orb_bull
2025-10-24 17:30:00,NAS100,BUY,25394.9,42.1,126.4,84.3,LOSS,-5.58,2760.16,bull_trend|above_vwap|orb_bull
2025-10-24 18:30:00,NAS100,BUY,25412.16,39.2,117.7,78.4,LOSS,-5.52,2732.56,bull_trend|above_vwap
2025-10-24 19:30:00,NAS100,BUY,25355.5,39.8,119.5,79.7,LOSS,-5.47,2705.24,bull_trend|above_vwap
2025-10-27 15:30:00,NAS100,BUY,25756.63,44.4,133.1,88.7,WIN,16.23,2786.39,bull_trend|above_vwap|orb_bull|bos_bull
2025-10-27 16:30:00,NAS100,BUY,25755.42,43.6,130.7,87.1,LOSS,-5.57,2758.53,bull_trend|above_vwap|orb_bull
2025-10-27 17:30:00,NAS100,BUY,25783.84,42.3,126.8,84.5,LOSS,-5.52,2730.94,bull_trend|above_vwap|orb_bull|bos_bull
2025-10-27 18:30:00,NAS100,BUY,25780.97,42.1,126.3,84.2,LOSS,-5.46,2703.63,bull_trend|above_vwap|orb_bull
2025-10-27 19:30:00,NAS100,BUY,25820.08,42.5,127.6,85.1,LOSS,-5.41,2676.6,bull_trend|above_vwap|orb_bull|bos_bull
2025-10-28 15:30:00,NAS100,BUY,25946.72,36.2,108.6,72.4,LOSS,-5.35,2649.83,bull_trend|above_vwap
2025-10-28 16:30:00,NAS100,BUY,25980.07,36.6,109.9,73.2,LOSS,-5.3,2623.33,bull_trend|above_vwap|orb_bull|bos_bull
2025-10-28 17:30:00,NAS100,BUY,26038.02,37.7,113.1,75.4,WIN,15.74,2702.03,bull_trend|above_vwap|orb_bull|bos_bull
2025-10-28 18:30:00,NAS100,BUY,26081.72,38.4,115.1,76.7,WIN,16.21,2783.09,bull_trend|above_vwap|orb_bull|bos_bull
2025-10-28 19:30:00,NAS100,BUY,26012.92,38.8,116.5,77.7,LOSS,-5.57,2755.26,bull_trend|above_vwap|orb_bull
2025-10-29 15:30:00,NAS100,BUY,26107.91,33.6,100.7,67.1,LOSS,-5.51,2727.71,bull_trend|above_vwap
2025-10-29 16:30:00,NAS100,BUY,26088.6,34.3,102.9,68.6,WIN,16.37,2809.54,bull_trend|above_vwap
2025-10-29 17:30:00,NAS100,BUY,26099.09,35.3,106.0,70.7,WIN,16.86,2893.83,bull_trend|above_vwap
2025-10-29 18:30:00,NAS100,BUY,26048.29,42.5,127.5,85.0,WIN,17.36,2980.64,bull_trend|above_vwap
2025-10-29 19:30:00,NAS100,BUY,26118.69,44.9,134.7,89.8,WIN,17.88,3070.06,bull_trend|above_vwap
2025-11-03 16:30:00,NAS100,BUY,25972.38,68.5,205.4,136.9,WIN,18.42,3162.16,bull_trend|above_vwap
2025-11-03 17:30:00,NAS100,BUY,26009.99,67.7,203.1,135.4,LOSS,-6.32,3130.54,bull_trend|above_vwap
2025-11-03 18:30:00,NAS100,BUY,25964.35,67.5,202.4,134.9,WIN,18.78,3224.46,bull_trend|above_vwap
2025-11-03 19:30:00,NAS100,BUY,25967.54,64.5,193.4,128.9,LOSS,-6.45,3192.21,bull_trend|above_vwap
2025-11-06 15:30:00,NAS100,SELL,25215.82,60.3,180.8,120.5,LOSS,-6.38,3160.29,bear_trend|below_vwap|orb_bear|bos_bear
2025-11-06 16:30:00,NAS100,SELL,25126.64,59.9,179.6,119.7,LOSS,-6.32,3128.69,bear_trend|below_vwap|orb_bear|bos_bear
2025-11-06 17:30:00,NAS100,SELL,25207.64,60.4,181.2,120.8,WIN,18.77,3222.55,bear_trend|below_vwap|orb_bear
2025-11-06 18:30:00,NAS100,SELL,25312.79,61.9,185.8,123.8,LOSS,-6.45,3190.33,bear_trend|below_vwap|orb_bear
2025-11-07 15:30:00,NAS100,SELL,24687.12,72.3,217.0,144.7,LOSS,-6.38,3158.42,bear_trend|below_vwap|orb_bear|bos_bear
2025-11-07 16:30:00,NAS100,SELL,24724.6,75.5,226.5,151.0,LOSS,-6.32,3126.84,bear_trend|below_vwap|orb_bear
2025-11-07 17:30:00,NAS100,SELL,24814.6,79.5,238.5,159.0,LOSS,-6.25,3095.57,bear_trend|below_vwap|orb_bear
2025-11-07 18:30:00,NAS100,SELL,24844.49,81.3,244.0,162.7,LOSS,-6.19,3064.61,bear_trend|below_vwap
2025-11-07 19:30:00,NAS100,SELL,24950.25,85.8,257.3,171.5,LOSS,-6.13,3033.97,bear_trend|below_vwap
2025-11-10 15:30:00,NAS100,BUY,25383.52,90.9,272.8,181.9,WIN,18.2,3124.99,above_vwap
2025-11-10 16:30:00,NAS100,BUY,25449.55,90.3,270.9,180.6,LOSS,-6.25,3093.74,above_vwap
2025-11-10 17:30:00,NAS100,BUY,25526.32,89.5,268.5,179.0,WIN,18.56,3186.55,above_vwap
2025-11-10 18:30:00,NAS100,BUY,25583.67,87.4,262.2,174.8,LOSS,-6.37,3154.68,above_vwap|orb_bull
2025-11-10 19:30:00,NAS100,BUY,25605.3,86.3,258.8,172.5,LOSS,-6.31,3123.14,above_vwap|orb_bull
2025-11-11 15:30:00,NAS100,BUY,25408.48,73.5,220.5,147.0,WIN,18.74,3216.83,above_vwap
2025-11-11 16:30:00,NAS100,BUY,25459.4,72.0,216.0,144.0,LOSS,-6.43,3184.66,above_vwap
2025-11-11 17:30:00,NAS100,BUY,25536.87,70.1,210.4,140.2,WIN,19.11,3280.2,above_vwap
2025-11-11 18:30:00,NAS100,BUY,25555.33,69.5,208.6,139.1,LOSS,-6.56,3247.4,above_vwap
2025-11-11 19:30:00,NAS100,BUY,25552.28,64.5,193.5,129.0,WIN,19.48,3344.82,above_vwap
2025-11-12 15:30:00,NAS100,BUY,25482.73,49.7,149.0,99.4,LOSS,-6.69,3311.37,above_vwap
2025-11-12 16:30:00,NAS100,BUY,25453.43,49.7,149.2,99.5,WIN,19.87,3410.71,above_vwap
2025-11-12 17:30:00,NAS100,BUY,25507.64,48.8,146.3,97.5,LOSS,-6.82,3376.61,above_vwap
2025-11-12 18:30:00,NAS100,BUY,25477.32,48.8,146.4,97.6,LOSS,-6.75,3342.84,above_vwap
2025-11-12 19:30:00,NAS100,BUY,25501.1,49.0,146.9,97.9,LOSS,-6.69,3309.41,above_vwap
2025-11-13 15:30:00,NAS100,SELL,25126.7,57.6,172.9,115.3,LOSS,-6.62,3276.32,bear_trend|below_vwap|orb_bear|bos_bear
2025-11-13 16:30:00,NAS100,SELL,25135.87,57.3,171.8,114.5,LOSS,-6.55,3243.56,bear_trend|below_vwap|orb_bear
2025-11-13 17:30:00,NAS100,SELL,24974.05,60.2,180.7,120.5,LOSS,-6.49,3211.12,bear_trend|below_vwap|orb_bear|bos_bear
2025-11-13 18:30:00,NAS100,SELL,25023.07,61.2,183.5,122.3,WIN,19.27,3307.45,bear_trend|below_vwap|orb_bear
2025-11-13 19:30:00,NAS100,SELL,24974.58,64.5,193.6,129.0,LOSS,-6.61,3274.38,bear_trend|below_vwap|orb_bear
2025-11-14 15:30:00,NAS100,SELL,25149.91,81.2,243.6,162.4,WIN,19.65,3372.61,bear_trend|below_vwap|orb_bear
2025-11-14 16:30:00,NAS100,SELL,25169.81,80.9,242.8,161.9,LOSS,-6.75,3338.88,bear_trend|below_vwap
2025-11-14 17:30:00,NAS100,SELL,25073.06,83.8,251.4,167.6,WIN,20.03,3439.05,bear_trend|below_vwap
2025-11-14 18:30:00,NAS100,SELL,25110.43,85.9,257.7,171.8,LOSS,-6.88,3404.66,bear_trend|below_vwap
2025-11-14 19:30:00,NAS100,SELL,25052.57,88.2,264.6,176.4,LOSS,-6.81,3370.61,bear_trend|below_vwap
2025-11-17 15:30:00,NAS100,SELL,24983.0,88.0,263.9,175.9,LOSS,-6.74,3336.91,bear_trend|below_vwap|orb_bear
2025-11-17 16:30:00,NAS100,SELL,25060.12,89.0,267.0,178.0,LOSS,-6.67,3303.54,bear_trend|below_vwap|orb_bear
2025-11-17 17:30:00,NAS100,SELL,24895.21,89.3,268.0,178.7,LOSS,-6.61,3270.5,bear_trend|below_vwap|orb_bear
2025-11-17 18:30:00,NAS100,SELL,24779.36,93.3,279.8,186.5,LOSS,-6.54,3237.8,bear_trend|below_vwap|orb_bear
2025-11-17 19:30:00,NAS100,SELL,24699.59,94.0,282.0,188.0,LOSS,-6.48,3205.42,bear_trend|below_vwap|orb_bear
2025-11-18 15:30:00,NAS100,SELL,24561.82,94.3,283.0,188.6,LOSS,-6.41,3173.37,bear_trend|below_vwap|orb_bear
2025-11-18 16:30:00,NAS100,SELL,24453.21,96.1,288.2,192.1,LOSS,-6.35,3141.63,bear_trend|below_vwap|orb_bear
2025-11-18 17:30:00,NAS100,SELL,24644.49,100.7,302.1,201.4,WIN,18.85,3235.88,bear_trend|below_vwap|orb_bear
2025-11-18 18:30:00,NAS100,SELL,24624.04,99.9,299.6,199.7,WIN,19.42,3332.96,bear_trend|below_vwap
2025-11-18 19:30:00,NAS100,SELL,24607.17,101.0,303.0,202.0,WIN,20.0,3432.95,bear_trend|below_vwap|orb_bear
2025-11-19 15:30:00,NAS100,SELL,24629.28,109.7,329.0,219.3,LOSS,-6.87,3398.62,bear_trend|below_vwap|orb_bear
2025-11-19 16:30:00,NAS100,SELL,24551.76,109.8,329.4,219.6,LOSS,-6.8,3364.63,bear_trend|below_vwap|orb_bear
2025-11-19 17:30:00,NAS100,SELL,24518.82,108.7,326.2,217.4,LOSS,-6.73,3330.98,bear_trend|below_vwap|orb_bear
2025-11-19 18:30:00,NAS100,SELL,24515.22,104.9,314.8,209.9,LOSS,-6.66,3297.68,bear_trend|below_vwap|orb_bear
2025-11-19 19:30:00,NAS100,SELL,24689.0,107.8,323.4,215.6,WIN,19.79,3396.61,bear_trend|above_vwap|orb_bear
2025-11-20 16:30:00,NAS100,SELL,24367.26,130.9,392.8,261.9,LOSS,-6.79,3362.64,bear_trend|below_vwap|orb_bear
2025-11-20 17:30:00,NAS100,SELL,24423.68,130.7,392.2,261.5,LOSS,-6.73,3329.01,bear_trend|below_vwap|orb_bear
2025-11-20 18:30:00,NAS100,SELL,24269.23,137.9,413.6,275.7,WIN,19.97,3428.88,bear_trend|below_vwap|orb_bear
2025-11-20 19:30:00,NAS100,SELL,24212.27,137.9,413.6,275.7,WIN,20.57,3531.75,bear_trend|below_vwap|orb_bear
2025-11-21 15:30:00,NAS100,SELL,24101.76,133.9,401.6,267.7,WIN,21.19,3637.7,bear_trend|below_vwap|orb_bear
2025-11-21 16:30:00,NAS100,SELL,24281.61,137.6,412.8,275.2,WIN,21.83,3746.83,bear_trend|below_vwap|orb_bear
2025-11-21 17:30:00,NAS100,SELL,24191.93,138.8,416.5,277.7,WIN,22.48,3859.24,bear_trend|below_vwap
2025-11-21 19:30:00,NAS100,SELL,24318.61,145.9,437.8,291.9,LOSS,-7.72,3820.65,bear_trend|below_vwap
2025-11-26 15:30:00,NAS100,BUY,25259.38,57.8,173.3,115.6,LOSS,-7.64,3782.44,bull_trend|above_vwap|orb_bull|bos_bull
2025-11-26 16:30:00,NAS100,BUY,25273.78,57.8,173.5,115.7,LOSS,-7.56,3744.62,bull_trend|above_vwap|orb_bull|bos_bull
2025-11-26 17:30:00,NAS100,BUY,25280.34,58.2,174.5,116.3,LOSS,-7.49,3707.17,bull_trend|above_vwap
2025-11-26 18:30:00,NAS100,BUY,25280.78,58.6,175.9,117.3,LOSS,-7.41,3670.1,bull_trend|above_vwap
2025-11-26 19:30:00,NAS100,BUY,25283.12,58.0,174.1,116.0,LOSS,-7.34,3633.4,bull_trend|above_vwap
2025-11-28 15:30:00,NAS100,BUY,25335.5,49.3,148.0,98.7,LOSS,-7.27,3597.06,bull_trend|above_vwap|orb_bull
2025-11-28 16:30:00,NAS100,BUY,25363.89,45.6,136.8,91.2,LOSS,-7.19,3561.09,bull_trend|above_vwap
2025-12-01 15:30:00,NAS100,BUY,25330.74,52.1,156.3,104.2,WIN,21.37,3667.92,bull_trend|above_vwap
2025-12-01 16:30:00,NAS100,BUY,25399.95,50.9,152.8,101.9,LOSS,-7.34,3631.25,bull_trend|above_vwap|orb_bull|bos_bull
2025-12-01 17:30:00,NAS100,BUY,25410.47,49.6,148.7,99.1,LOSS,-7.26,3594.93,bull_trend|above_vwap|orb_bull
2025-12-01 18:30:00,NAS100,BUY,25342.2,46.1,138.2,92.2,LOSS,-7.19,3558.98,bull_trend|above_vwap
2025-12-01 19:30:00,NAS100,BUY,25348.93,42.8,128.4,85.6,WIN,21.35,3665.75,bull_trend|above_vwap
2025-12-02 15:30:00,NAS100,BUY,25414.3,54.9,164.7,109.8,LOSS,-7.33,3629.1,bull_trend|above_vwap|orb_bull
2025-12-02 16:30:00,NAS100,BUY,25557.5,60.1,180.3,120.2,LOSS,-7.26,3592.8,bull_trend|above_vwap
2025-12-02 17:30:00,NAS100,BUY,25516.48,62.5,187.5,125.0,WIN,21.56,3700.59,bull_trend|above_vwap
2025-12-02 18:30:00,NAS100,BUY,25537.79,60.5,181.5,121.0,LOSS,-7.4,3663.58,bull_trend|above_vwap
2025-12-02 19:30:00,NAS100,BUY,25585.66,59.8,179.3,119.6,LOSS,-7.33,3626.95,bull_trend|above_vwap
2025-12-03 15:30:00,NAS100,BUY,25520.07,56.5,169.5,113.0,WIN,21.76,3735.76,bull_trend|above_vwap
2025-12-03 16:30:00,NAS100,BUY,25576.37,56.9,170.8,113.9,LOSS,-7.47,3698.4,bull_trend|above_vwap
2025-12-03 17:30:00,NAS100,BUY,25580.92,56.5,169.5,113.0,LOSS,-7.4,3661.41,bull_trend|above_vwap
2025-12-03 18:30:00,NAS100,BUY,25600.97,54.1,162.3,108.2,WIN,21.97,3771.26,bull_trend|above_vwap|orb_bull
2025-12-03 19:30:00,NAS100,BUY,25635.76,53.7,161.0,107.3,LOSS,-7.54,3733.54,bull_trend|above_vwap|orb_bull|bos_bull
2025-12-04 15:30:00,NAS100,BUY,25540.31,46.6,139.8,93.2,LOSS,-7.47,3696.21,bull_trend|above_vwap
2025-12-04 16:30:00,NAS100,BUY,25556.92,42.6,127.8,85.2,WIN,22.18,3807.09,bull_trend|above_vwap
2025-12-04 17:30:00,NAS100,BUY,25579.76,39.9,119.8,79.9,LOSS,-7.61,3769.02,bull_trend|above_vwap
2025-12-05 15:30:00,NAS100,BUY,25660.47,48.7,146.0,97.3,LOSS,-7.54,3731.33,bull_trend|above_vwap
2025-12-05 16:30:00,NAS100,BUY,25658.02,48.8,146.5,97.6,WIN,22.39,3843.27,bull_trend|above_vwap
2025-12-05 17:30:00,NAS100,BUY,25705.65,50.2,150.6,100.4,LOSS,-7.69,3804.84,bull_trend|above_vwap
2025-12-05 18:30:00,NAS100,BUY,25684.37,50.8,152.5,101.7,LOSS,-7.61,3766.79,bull_trend|above_vwap
2025-12-05 19:30:00,NAS100,BUY,25687.09,50.6,151.9,101.3,WIN,22.6,3879.8,bull_trend|above_vwap
2025-12-08 15:30:00,NAS100,BUY,25627.79,51.3,153.8,102.5,LOSS,-7.76,3841.0,bull_trend|above_vwap
2025-12-09 15:30:00,NAS100,BUY,25657.86,40.1,120.4,80.3,WIN,23.05,3956.23,bull_trend|above_vwap|orb_bull
2025-12-09 16:30:00,NAS100,BUY,25674.75,38.7,116.2,77.4,LOSS,-7.91,3916.67,bull_trend|above_vwap|orb_bull
2025-12-09 17:30:00,NAS100,BUY,25692.07,37.4,112.1,74.7,LOSS,-7.83,3877.5,bull_trend|above_vwap
2025-12-09 18:30:00,NAS100,BUY,25675.38,37.1,111.2,74.1,LOSS,-7.75,3838.72,bull_trend|above_vwap|orb_bull
2025-12-09 19:30:00,NAS100,BUY,25664.95,36.8,110.3,73.5,WIN,23.03,3953.89,bull_trend|above_vwap
2025-12-10 18:30:00,NAS100,BUY,25634.3,34.8,104.4,69.6,LOSS,-7.91,3914.35,bull_trend|above_vwap|orb_bull
2025-12-10 19:30:00,NAS100,BUY,25803.88,42.0,126.0,84.0,WIN,23.49,4031.78,bull_trend|above_vwap|orb_bull
2025-12-11 18:30:00,NAS100,BUY,25669.94,61.2,183.7,122.5,WIN,24.19,4152.73,bull_trend|above_vwap
2025-12-11 19:30:00,NAS100,BUY,25652.39,61.9,185.6,123.7,WIN,24.92,4277.31,bull_trend|above_vwap
2025-12-12 15:30:00,NAS100,SELL,25206.96,77.6,232.8,155.2,LOSS,-8.55,4234.54,below_vwap|orb_bear|bos_bear
2025-12-12 16:30:00,NAS100,SELL,25205.44,82.5,247.4,164.9,WIN,25.41,4361.58,below_vwap|orb_bear
2025-12-12 17:30:00,NAS100,SELL,25319.12,85.7,257.0,171.3,LOSS,-8.72,4317.96,bear_trend|below_vwap|orb_bear
2025-12-12 18:30:00,NAS100,SELL,25207.13,85.3,255.9,170.6,LOSS,-8.64,4274.78,bear_trend|below_vwap|orb_bear
2025-12-12 19:30:00,NAS100,SELL,25195.57,78.8,236.3,157.6,WIN,25.65,4403.02,bear_trend|below_vwap|orb_bear
2025-12-15 15:30:00,NAS100,SELL,25232.48,79.2,237.6,158.4,WIN,26.42,4535.11,bear_trend|below_vwap|orb_bear
2025-12-15 16:30:00,NAS100,SELL,25128.75,78.0,234.1,156.0,WIN,27.21,4671.17,bear_trend|below_vwap|orb_bear
2025-12-15 17:30:00,NAS100,SELL,25081.45,79.3,237.8,158.5,LOSS,-9.34,4624.46,bear_trend|below_vwap|orb_bear
2025-12-15 18:30:00,NAS100,SELL,25115.84,79.5,238.6,159.1,LOSS,-9.25,4578.21,bear_trend|below_vwap|orb_bear
2025-12-15 19:30:00,NAS100,SELL,25101.07,79.7,239.0,159.3,WIN,27.47,4715.56,bear_trend|below_vwap|orb_bear
2025-12-16 15:30:00,NAS100,SELL,24975.75,68.5,205.5,137.0,LOSS,-9.43,4668.4,bear_trend|below_vwap|orb_bear
2025-12-16 16:30:00,NAS100,SELL,25016.96,66.8,200.3,133.5,WIN,28.01,4808.45,bear_trend|below_vwap|orb_bear
2025-12-16 17:30:00,NAS100,SELL,24948.23,65.6,196.7,131.1,LOSS,-9.62,4760.37,bear_trend|below_vwap|orb_bear
2025-12-16 18:30:00,NAS100,SELL,25026.52,66.0,198.1,132.0,LOSS,-9.52,4712.77,bear_trend|below_vwap|orb_bear
2025-12-16 19:30:00,NAS100,SELL,25120.11,67.6,202.7,135.1,LOSS,-9.43,4665.64,bear_trend|below_vwap|orb_bear
2025-12-17 15:30:00,NAS100,SELL,24834.24,65.4,196.3,130.9,LOSS,-9.33,4618.98,bear_trend|below_vwap|orb_bear|bos_bear
2025-12-17 16:30:00,NAS100,SELL,24807.51,63.9,191.6,127.7,LOSS,-9.24,4572.79,bear_trend|below_vwap|orb_bear
2025-12-17 17:30:00,NAS100,SELL,24778.62,63.6,190.7,127.2,WIN,27.44,4709.98,bear_trend|below_vwap|orb_bear
2025-12-17 18:30:00,NAS100,SELL,24706.25,63.1,189.3,126.2,WIN,28.26,4851.28,bear_trend|below_vwap|orb_bear|bos_bear
2025-12-17 19:30:00,NAS100,SELL,24716.79,63.6,190.8,127.2,WIN,29.11,4996.81,bear_trend|below_vwap|orb_bear
2025-12-19 15:30:00,NAS100,BUY,25301.29,73.8,221.4,147.6,LOSS,-9.99,4946.85,above_vwap
2025-12-19 16:30:00,NAS100,BUY,25331.16,73.4,220.2,146.8,LOSS,-9.89,4897.38,above_vwap
2025-12-19 17:30:00,NAS100,BUY,25332.97,71.5,214.5,143.0,LOSS,-9.79,4848.4,above_vwap
2025-12-19 18:30:00,NAS100,BUY,25340.59,70.0,210.1,140.0,LOSS,-9.7,4799.92,above_vwap
2025-12-19 19:30:00,NAS100,BUY,25342.42,68.5,205.6,137.0,WIN,28.8,4943.92,above_vwap
2025-12-22 15:30:00,NAS100,BUY,25478.61,58.4,175.1,116.7,LOSS,-9.89,4894.48,bull_trend|above_vwap
2025-12-22 16:30:00,NAS100,BUY,25467.1,51.5,154.4,103.0,WIN,29.37,5041.31,bull_trend|above_vwap
2025-12-22 17:30:00,NAS100,BUY,25458.48,47.7,143.2,95.5,WIN,30.25,5192.55,bull_trend|above_vwap
2025-12-22 18:30:00,NAS100,BUY,25464.53,43.7,131.1,87.4,LOSS,-10.39,5140.63,bull_trend|above_vwap
2025-12-22 19:30:00,NAS100,BUY,25454.06,40.8,122.3,81.5,LOSS,-10.28,5089.22,bull_trend|above_vwap
2025-12-23 15:30:00,NAS100,BUY,25510.57,30.2,90.7,60.5,LOSS,-10.18,5038.33,bull_trend|above_vwap|orb_bull
2025-12-23 16:30:00,NAS100,BUY,25534.14,29.0,87.0,58.0,WIN,30.23,5189.48,bull_trend|above_vwap|orb_bull
2025-12-23 17:30:00,NAS100,BUY,25538.25,28.7,86.2,57.4,LOSS,-10.38,5137.58,bull_trend|above_vwap|orb_bull
2025-12-23 18:30:00,NAS100,BUY,25554.25,28.1,84.3,56.2,WIN,30.83,5291.71,bull_trend|above_vwap|orb_bull|bos_bull
2025-12-23 19:30:00,NAS100,BUY,25565.7,28.2,84.5,56.3,LOSS,-10.58,5238.79,bull_trend|above_vwap|orb_bull|bos_bull
2025-12-24 15:30:00,NAS100,BUY,25628.36,25.0,75.0,41.7,LOSS,-10.48,5186.4,bull_trend|above_vwap|orb_bull|bos_bull
